,Partner ID,Field Partner Name,sector,Loan Theme ID,Loan Theme Type,country,forkiva,region,ISO,number,amount,LocationName,geocode,names,geo,lat,lon,mpi_region,mpi_geo,rural_pct
4004,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Maligaya, Tumauini, Isabela",PHL,8,4125,"Maligaya, Tumauini, Isabela, Philippines","[(17.2750871, 121.8235216)]",Maligaya; Tumauini; Isabela; Cagayan Valley; Philippines,"(17.2750871, 121.8235216)",17.2750871,121.8235216,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4005,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Maligaya,Cauayan City,Isabela",PHL,14,6000,"Maligaya,Cauayan City,Isabela, Philippines","[(16.8797042, 121.8505679)]",Maligaya; Cauayan City; Isabela; Cagayan Valley; Philippines,"(16.8797042, 121.8505679)",16.8797042,121.8505679,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4006,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Maluno Sur, Benito Soliven, Isabela",PHL,2,400,"Maluno Sur, Benito Soliven, Isabela, Philippines","[(17.0060978, 121.9643745)]",Maluno Sur; Isabela; Cagayan Valley; Philippines,"(17.0060978, 121.9643745)",17.0060978,121.9643745,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4007,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mambabanga,Luna,Isabela",PHL,13,4850,"Mambabanga,Luna,Isabela, Philippines","[(16.9534062, 121.7109957)]",Mambabanga; Isabela; Cagayan Valley; Philippines,"(16.9534062, 121.7109957)",16.9534062,121.7109957,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4008,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Manalo, Amulung, Cagayan",PHL,2,450,"Manalo, Amulung, Cagayan, Philippines","[(17.833334, 121.7333298)]",Amulung; Cagayan; Philippines,"(17.833334, 121.7333298)",17.833334,121.7333298,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4009,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Manano, Mallig, Isabela",PHL,1,300,"Manano, Mallig, Isabela, Philippines","[(17.2000008, 121.6166687)]",Mallig; Isabela; Philippines,"(17.2000008, 121.6166687)",17.2000008,121.6166687,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4010,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Manaoag, Cauayan City, Isabela",PHL,3,1150,"Manaoag, Cauayan City, Isabela, Philippines","[(16.913608, 121.762785)]",Cauayan City; Isabela; Philippines; 3305,"(16.913608, 121.762785)",16.913608,121.762785,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4011,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,Mangandingay Cabarroguis Quirino,PHL,4,2550,"Mangandingay Cabarroguis Quirino, Philippines","[(16.5149657, 121.5378159)]",Cabarroguis; Cagayan Valley; Philippines,"(16.5149657, 121.5378159)",16.5149657,121.5378159,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4012,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mangandingay Cabarroguis, Quirino",PHL,3,1100,"Mangandingay Cabarroguis, Quirino, Philippines","[(16.5060328, 121.5455637)]",Mangandingay (Pob.); Quirino; Cagayan Valley; Philippines,"(16.5060328, 121.5455637)",16.5060328,121.54556370000002,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4013,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mapalad, San Agustin, Isabela",PHL,2,800,"Mapalad, San Agustin, Isabela, Philippines","[(16.49124, 121.817299)]",Mapalad; San Agustin; Isabela; Cagayan Valley; Philippines,"(16.49124, 121.817299)",16.491239999999998,121.817299,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4014,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mapuroc San Mateo, Isabela",PHL,2,825,"Mapuroc San Mateo, Isabela, Philippines","[(16.8953459, 121.5769572)]",Mapuroc; San Mateo; Isabela; Cagayan Valley; Philippines,"(16.8953459, 121.5769572)",16.8953459,121.5769572,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4015,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Marabulig 1, Cauayan City, Isabela",PHL,1,1075,"Marabulig 1, Cauayan City, Isabela, Philippines","[(16.9184853, 121.7463503)]",Cauayan City; Isabela; Cagayan Valley; Philippines,"(16.9184853, 121.7463503)",16.9184853,121.7463503,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4016,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Marana, Ilagan, Isabela",PHL,3,2800,"Marana, Ilagan, Isabela, Philippines","[(17.1388868, 121.9190354)]",Marana Bridge; Ilagan City; Isabela; Cagayan Valley; Philippines,"(17.1388868, 121.9190354)",17.1388868,121.9190354,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4017,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Marannao, San Mariano, Isabela",PHL,3,3100,"Marannao, San Mariano, Isabela, Philippines","[(16.9493539, 122.0354438)]",Marannao; San Mariano; Isabela; Cagayan Valley; Philippines,"(16.9493539, 122.0354438)",16.9493539,122.0354438,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4018,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Marasat Grande, San Mateo, Isabela",PHL,1,375,"Marasat Grande, San Mateo, Isabela, Philippines","[(16.8859884, 121.5816914)]",marasat grande Road; San Mateo; Isabela; Cagayan Valley; Philippines,"(16.8859884, 121.5816914)",16.8859884,121.5816914,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4020,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masaya Centro San Agustin, Isabela",PHL,4,925,"Masaya Centro San Agustin, Isabela, Philippines","[(16.5210071, 121.7437681)]",Masaya Centro (Pob.); San Agustin; Isabela; Cagayan Valley; Philippines,"(16.5210071, 121.7437681)",16.5210071,121.74376809999998,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4021,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,Masaya Norte San Agustin,PHL,3,1325,"Masaya Norte San Agustin, Philippines","[(16.5351047, 121.7451927)]",Masaya Norte; San Agustin; Isabela; Cagayan Valley; Philippines,"(16.5351047, 121.7451927)",16.535104699999998,121.74519270000002,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4022,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masaya Sur, San Agustin",PHL,1,300,"Masaya Sur, San Agustin, Philippines","[(16.5045771, 121.7252457)]",Masaya Sur; San Agustin; Isabela; Cagayan Valley; Philippines,"(16.5045771, 121.7252457)",16.504577100000002,121.7252457,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4023,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masical, Amulung, Cagayan",PHL,3,1450,"Masical, Amulung, Cagayan, Philippines","[(17.8260811, 121.6368663)]",Masical; Cagayan; Cagayan Valley; Philippines,"(17.8260811, 121.6368663)",17.826081100000003,121.6368663,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4024,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masigun, Roxas, Isabela",PHL,1,350,"Masigun, Roxas, Isabela, Philippines","[(17.0958892, 121.6876573)]",Masigun; Roxas; Isabela; Cagayan Valley; Philippines,"(17.0958892, 121.6876573)",17.0958892,121.68765729999998,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4025,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masin, Alcala, Cagayan",PHL,1,450,"Masin, Alcala, Cagayan, Philippines","[(17.8999996, 121.6500015)]",Alcala; Cagayan; Philippines,"(17.8999996, 121.6500015)",17.8999996,121.6500015,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4026,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masipi East, Cabagan, Isabela",PHL,19,12075,"Masipi East, Cabagan, Isabela, Philippines","[(17.3991464, 121.8249453)]",Masipi East; Cabagan; Isabela; Cagayan Valley; Philippines,"(17.3991464, 121.8249453)",17.3991464,121.8249453,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4027,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Masipi west, Cabagan, Isabela",PHL,17,10475,"Masipi west, Cabagan, Isabela, Philippines","[(17.3787309, 121.872299)]",Masipi; Cabagan; Isabela; Cagayan Valley; Philippines,"(17.3787309, 121.872299)",17.378730899999994,121.872299,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4028,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mataas na Kahoy, Alicia, Isabela",PHL,17,8150,"Mataas na Kahoy, Alicia, Isabela, Philippines","[(16.7833328, 121.6999969)]",Alicia; Isabela; Philippines,"(16.7833328, 121.6999969)",16.7833328,121.6999969,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4029,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Matusalem, Roxas, Isabela",PHL,4,1400,"Matusalem, Roxas, Isabela, Philippines","[(17.0635041, 121.5864417)]",Crispin Arenzana Street; Roxas; Isabela; Cagayan Valley; Philippines,"(17.0635041, 121.5864417)",17.063504100000007,121.5864417,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4030,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Maura, Aparri, Cagayan",PHL,4,2375,"Maura, Aparri, Cagayan, Philippines","[(18.3547859, 121.6483459)]",Rizal Street; Aparri; Cagayan; Cagayan Valley; Philippines,"(18.3547859, 121.6483459)",18.3547859,121.6483459,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4032,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minagbag, Quezon, Isabela",PHL,2,1000,"Minagbag, Quezon, Isabela, Philippines","[(17.3859302, 121.6026364)]",Minagbag; Quezon; Isabela; Cagayan Valley; Philippines,"(17.3859302, 121.6026364)",17.3859302,121.6026364,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4033,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minallo Naguillan, Isabela",PHL,1,200,"Minallo Naguillan, Isabela, Philippines","[(16.9967002, 121.8534145)]",Minallo; Naguilian; Isabela; Cagayan Valley; Philippines,"(16.9967002, 121.8534145)",16.9967002,121.8534145,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4034,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga Norte, Iguig, Cagayan",PHL,2,2000,"Minanga Norte, Iguig, Cagayan, Philippines","[(17.7658388, 121.7273831)]",Minanga Norte; Iguig; Cagayan; Cagayan Valley; Philippines,"(17.7658388, 121.7273831)",17.7658388,121.7273831,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4035,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga Proper, Angadanan",PHL,1,300,"Minanga Proper, Angadanan, Philippines","[(16.7598544, 121.7352197)]",Minanga Proper; Angadanan; Isabela; Cagayan Valley; Philippines,"(16.7598544, 121.7352197)",16.7598544,121.7352197,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4036,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,Minanga Sur Lasam Cagayan,PHL,1,400,"Minanga Sur Lasam Cagayan, Philippines","[(18.0666676, 121.5999985)]",Lasam; Cagayan; Philippines,"(18.0666676, 121.5999985)",18.0666676,121.5999985,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4037,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga Sur, Iguig, Cagayan",PHL,3,2675,"Minanga Sur, Iguig, Cagayan, Philippines","[(17.7608618, 121.7295204)]",Minanga Sur; Cagayan; Cagayan Valley; Philippines,"(17.7608618, 121.7295204)",17.7608618,121.7295204,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4038,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga Weste Buguey, Cagayan",PHL,6,950,"Minanga Weste Buguey, Cagayan, Philippines","[(18.2774618, 121.8704926)]",Minanga Weste; Cagayan; Cagayan Valley; Philippines,"(18.2774618, 121.8704926)",18.2774618,121.8704926,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4039,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga, Camalaniugan, Cag.",PHL,1,650,"Minanga, Camalaniugan, Cag., Philippines","[(18.2774614, 121.7280955)]",Minanga; Camalaniugan; Cagayan; Cagayan Valley; Philippines,"(18.2774614, 121.7280955)",18.2774614,121.7280955,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4040,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga, Piat, Cagayan",PHL,1,375,"Minanga, Piat, Cagayan, Philippines","[(17.8253418, 121.4941738)]",Minanga; Piat; Cagayan; Cagayan Valley; Philippines,"(17.8253418, 121.4941738)",17.8253418,121.49417379999998,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4041,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minanga, San Mariano, Isabela",PHL,5,3650,"Minanga, San Mariano, Isabela, Philippines","[(17.0068414, 122.0496521)]",Minanga; Isabela; Cagayan Valley; Philippines,"(17.0068414, 122.0496521)",17.0068414,122.0496521,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4042,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minante 1, Cauayan City, Isabela",PHL,2,1700,"Minante 1, Cauayan City, Isabela, Philippines","[(16.8993889, 121.7613945)]",Philippines,"(16.8993889, 121.7613945)",16.899388899999998,121.7613945,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4043,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minante 2, Cauayan City, Isabela",PHL,7,3550,"Minante 2, Cauayan City, Isabela, Philippines","[(16.898831, 121.7613971)]",Asian Highway 26; Cauayan City; Isabela; Cagayan Valley; Philippines,"(16.898831, 121.7613971)",16.898831,121.7613971,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4044,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Minuri, Jones, Isabela",PHL,4,2250,"Minuri, Jones, Isabela, Philippines","[(16.534201, 121.853996)]",Minuri; Jones; Isabela; Cagayan Valley; Philippines,"(16.534201, 121.853996)",16.534201,121.853996,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4045,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000007Qxbh,Water and Sanitation,Philippines,No,"Minuri, Jones, Isabela",PHL,1,300,"Minuri, Jones, Isabela, Philippines","[(16.534201, 121.853996)]",Minuri; Jones; Isabela; Cagayan Valley; Philippines,"(16.534201, 121.853996)",16.534201,121.853996,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4046,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Moldero, Tumauini, Isabela",PHL,11,8250,"Moldero, Tumauini, Isabela, Philippines","[(17.3580644, 121.7907726)]",Moldero; Isabela; Cagayan Valley; Philippines,"(17.3580644, 121.7907726)",17.358064399999996,121.7907726,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4047,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Monte Alegre, Amulung, Cagayan",PHL,1,325,"Monte Alegre, Amulung, Cagayan, Philippines","[(17.8737217, 121.7223958)]",Monte Alegre; Cagayan; Cagayan Valley; Philippines,"(17.8737217, 121.7223958)",17.8737217,121.7223958,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4048,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Morado, Ilagan City, Isabela",PHL,4,2475,"Morado, Ilagan City, Isabela, Philippines","[(17.1730298, 121.9252345)]",Ilagan City; Isabela; Cagayan Valley; Philippines,"(17.1730298, 121.9252345)",17.173029800000002,121.9252345,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4050,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mozzozzin Norte, Sta Maria, Isabela",PHL,5,3275,"Mozzozzin Norte, Sta Maria, Isabela, Philippines","[(17.458789, 121.749115)]",Isabela; Philippines; 3330,"(17.458789, 121.749115)",17.458789000000003,121.749115,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4051,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mozzozzin Norte, Sta.Maria, Isabela",PHL,1,500,"Mozzozzin Norte, Sta.Maria, Isabela, Philippines","[(17.458789, 121.749115)]",Isabela; Philippines; 3330,"(17.458789, 121.749115)",17.458789000000003,121.749115,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4052,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Mungo, Tuao, Cagayan",PHL,1,1100,"Mungo, Tuao, Cagayan, Philippines","[(17.723201, 121.4770388)]",Mungo; Tuao; Cagayan; Cagayan Valley; Philippines,"(17.723201, 121.4770388)",17.723201,121.4770388,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4053,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Murong Bagabag, Nueva Vizcaya",PHL,4,900,"Murong Bagabag, Nueva Vizcaya, Philippines","[(16.6116814, 121.2254336)]",Murong; Bagabag; Nueva Vizcaya; Cagayan Valley; Philippines,"(16.6116814, 121.2254336)",16.611681400000002,121.2254336,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4054,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"MuÍ±oz East, Roxas, Isabela",PHL,2,350,"MuÍ±oz East, Roxas, Isabela, Philippines","[(17.1261472, 121.6197527)]",Munoz East; Roxas; Isabela; Cagayan Valley; Philippines,"(17.1261472, 121.6197527)",17.1261472,121.6197527,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4055,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nabbotuan Solana, Cagayan",PHL,26,13250,"Nabbotuan Solana, Cagayan, Philippines","[(17.6035499, 121.5737)]",Nabbotuan; Solana; Cagayan; Cagayan Valley; Philippines,"(17.6035499, 121.5737)",17.603549899999994,121.5737,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4056,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nabbotuan Solana, Cagayan.",PHL,14,9550,"Nabbotuan Solana, Cagayan., Philippines","[(17.6035499, 121.5737)]",Nabbotuan; Solana; Cagayan; Cagayan Valley; Philippines,"(17.6035499, 121.5737)",17.603549899999994,121.5737,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4057,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nagbacalan Ramon, Isabela",PHL,5,3975,"Nagbacalan Ramon, Isabela, Philippines","[(16.8034172, 121.5768661)]",Ramon; Isabela; Cagayan Valley; Philippines,"(16.8034172, 121.5768661)",16.8034172,121.5768661,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4058,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nagbukel San Isidro, Isabela",PHL,1,225,"Nagbukel San Isidro, Isabela, Philippines","[(16.7550881, 121.648274)]",Nagbukel; San Isidro; Isabela; Cagayan Valley; Philippines,"(16.7550881, 121.648274)",16.7550881,121.648274,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4059,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nagrumbuan, Cauayan City, Isabela",PHL,1,1025,"Nagrumbuan, Cauayan City, Isabela, Philippines","[(16.8991985, 121.7075195)]",Cauayan City; Isabela; Cagayan Valley; Philippines,"(16.8991985, 121.7075195)",16.899198499999994,121.7075195,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4061,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Naguilian, Lallo, Cagayan",PHL,4,3450,"Naguilian, Lallo, Cagayan, Philippines","[(18.2122641, 121.767985)]",Naguilian; Lal-lo; Cagayan; Cagayan Valley; Philippines,"(18.2122641, 121.767985)",18.2122641,121.767985,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4062,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nakar, San Guillermo, Isabela",PHL,3,2725,"Nakar, San Guillermo, Isabela, Philippines","[(16.7329133, 121.7936207)]",Nakar; Isabela; Cagayan Valley; Philippines,"(16.7329133, 121.7936207)",16.7329133,121.7936207,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4064,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000007Qxbh,Water and Sanitation,Philippines,No,"Namabbalan Norte, Tuguegarao City",PHL,1,600,"Namabbalan Norte, Tuguegarao City, Philippines","[(17.6150799, 121.7298584)]",Tuguegarao City; Cagayan; Philippines,"(17.6150799, 121.7298584)",17.6150799,121.7298584,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4066,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nambaran, Tabuk City, Kalinga",PHL,16,7550,"Nambaran, Tabuk City, Kalinga, Philippines","[(17.4532292, 121.5348649)]",Nambaran Bridge; Tabuk; Kalinga; Cordillera Administrative Region; Philippines,"(17.4532292, 121.5348649)",17.4532292,121.5348649,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
4067,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namilangan Alfonso Lista, Ifugao",PHL,1,825,"Namilangan Alfonso Lista, Ifugao, Philippines","[(16.8632225, 121.5198716)]",Namillangan; Alfonso Lista; Ifugao; Cordillera Administrative Region; Philippines,"(16.8632225, 121.5198716)",16.8632225,121.5198716,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4068,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namillangan Alfonso Lista, Ifugao",PHL,2,825,"Namillangan Alfonso Lista, Ifugao, Philippines","[(16.8632225, 121.5198716)]",Namillangan; Alfonso Lista; Ifugao; Cordillera Administrative Region; Philippines,"(16.8632225, 121.5198716)",16.8632225,121.5198716,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4069,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namnama Alfonso Lista, Ifugao",PHL,2,1450,"Namnama Alfonso Lista, Ifugao, Philippines","[(16.8857092, 121.5184441)]",Namnama; Alfonso Lista; Ifugao; Cordillera Administrative Region; Philippines,"(16.8857092, 121.5184441)",16.8857092,121.51844409999998,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4070,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namnama Cabatuan, Isabela",PHL,2,1500,"Namnama Cabatuan, Isabela, Philippines","[(16.9099391, 121.6423968)]",Tandol Namnama; Cabatuan; Isabela; Cagayan Valley; Philippines,"(16.9099391, 121.6423968)",16.9099391,121.6423968,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4071,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namnama Jones, Isabela",PHL,2,600,"Namnama Jones, Isabela, Philippines","[(16.5580559, 121.7069473)]",Jones; Isabela; Philippines,"(16.5580559, 121.7069473)",16.5580559,121.7069473,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4072,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namnama, Cabatuan Isabela",PHL,1,400,"Namnama, Cabatuan Isabela, Philippines","[(16.9099391, 121.6423968)]",Tandol Namnama; Cabatuan; Isabela; Cagayan Valley; Philippines,"(16.9099391, 121.6423968)",16.9099391,121.6423968,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4073,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namnama, Cabatuan, Isabela",PHL,19,11275,"Namnama, Cabatuan, Isabela, Philippines","[(16.9099391, 121.6423968)]",Tandol Namnama; Cabatuan; Isabela; Cagayan Valley; Philippines,"(16.9099391, 121.6423968)",16.9099391,121.6423968,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4074,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Namnama, Ilagan, Isabela",PHL,1,250,"Namnama, Ilagan, Isabela, Philippines","[(17.0702299, 121.8961047)]",Namnama; Isabela; Cagayan Valley; Philippines,"(17.0702299, 121.8961047)",17.0702299,121.8961047,"Cagayan Valley, Philippines","(16.9753758, 121.8107079)",84.0
4075,123,Alalay sa Kaunlaran (ASKI),General Financial Inclusion,a1050000000wf0V,General,Philippines,No,"Nangalasauan, Amulung, Cagayan",PHL,2,2025,"Nangalasauan, Amulung, Cagayan, Philippines","[(17.833334, 121.7333298)]",Amulung; Cagayan; Philippines,"(17.833334, 121.7333298)",17.833334,121.7333298,"Cordillera Admin Region, Philippines","(17.3512542, 121.1718851)",84.0
